Range,Style,Total Proj Time (ns),Total Range Time (ns),Range Instances,Proj Avg (ns),Proj Med (ns),Proj Min (ns),Proj Max (ns),Proj StdDev (ns),Total GPU Ops,Avg GPU Ops,Avg Range Lvl,Avg Num Child
"TSL:XlaModule:#hlo_module=jit_add,program_id=17#",PushPop,5056,104241,6,842.7,800.0,800,928,66.1,6,1.0,0.0,1.0
"TSL:Thunk:#name=args[1],hlo_op=loop_dynamic_slice_fusion#",PushPop,4928,24471,5,985.6,928.0,896,1120,109.5,5,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=15#",PushPop,4864,112841,6,810.7,800.0,768,864,33.0,6,1.0,0.0,1.0
"TSL:Thunk:#name=jit(_where)/select_n,hlo_op=wrapped_select#",PushPop,4832,28860,5,966.4,928.0,864,1120,116.3,5,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit__where,program_id=173#",PushPop,4832,59781,5,966.4,928.0,864,1120,116.3,5,1.0,0.0,1.0
"TSL:Thunk:#name=jit(greater)/gt,hlo_op=loop_compare_fusion#",PushPop,4800,33791,4,1200.0,944.0,768,2144,645.6,4,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=55#",PushPop,4800,416284,6,800.0,800.0,768,832,28.6,6,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=225#",PushPop,4576,47221,2,2288.0,2288.0,1664,2912,882.5,2,1.0,0.0,1.0
TSL:Thunk:#hlo_op=input_reduce_fusion.1#,PushPop,4544,11070,2,2272.0,2272.0,2240,2304,45.3,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_clip,program_id=147#",PushPop,4480,76470,4,1120.0,1152.0,1024,1152,64.0,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=21#",PushPop,4224,83752,4,1056.0,1056.0,960,1152,94.2,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=137#",PushPop,4192,51080,4,1048.0,1008.0,992,1184,91.9,4,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=35#",PushPop,4128,82150,4,1032.0,960.0,800,1408,263.1,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_clip,program_id=151#",PushPop,4096,58470,3,1365.3,1344.0,1312,1440,66.6,3,1.0,0.0,1.0
"TSL:XlaModule:#prefix=a,hlo_module=jit__squeeze,program_id=73#",PushPop,4096,42271,5,819.2,800.0,800,896,42.9,5,1.0,0.0,1.0
"TSL:Thunk:#name=jit(maximum)/max,hlo_op=loop_maximum_fusion#",PushPop,4064,20740,2,2032.0,2032.0,896,3168,1606.5,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=83#",PushPop,4000,41201,4,1000.0,976.0,928,1120,84.2,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=23#",PushPop,3968,85491,4,992.0,976.0,960,1056,45.3,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit__where,program_id=207#",PushPop,3904,59010,3,1301.3,1408.0,896,1600,363.9,3,1.0,0.0,1.0
"TSL:Thunk:#name=jit(concatenate)/concatenate,hlo_op=wrapped_concatenate#",PushPop,3840,50601,4,960.0,960.0,864,1056,94.2,4,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=279#",PushPop,3808,48781,4,952.0,912.0,800,1184,164.0,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=309#",PushPop,3776,44530,4,944.0,944.0,768,1120,203.2,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=277#",PushPop,3712,39630,1,3712.0,3712.0,3712,3712,0.0,1,1.0,0.0,1.0
"TSL:Thunk:#name=jit(less),hlo_op=loop_compare_fusion#",PushPop,3680,26001,4,920.0,880.0,768,1152,164.0,4,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_less,program_id=185#",PushPop,3680,56631,4,920.0,880.0,768,1152,164.0,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=209#",PushPop,3648,72010,1,3648.0,3648.0,3648,3648,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=273#",PushPop,3616,33530,1,3616.0,3616.0,3616,3616,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=53#",PushPop,3584,59301,5,716.8,672.0,640,960,136.9,5,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_convert_element_type,program_id=261#",PushPop,3584,61830,3,1194.7,1184.0,1056,1344,144.3,3,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=41#",PushPop,3584,101341,4,896.0,912.0,768,992,113.9,4,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=29#",PushPop,3488,61660,3,1162.7,1024.0,992,1472,268.4,3,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=33#",PushPop,3424,43060,4,856.0,848.0,768,960,80.0,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=125#",PushPop,3392,41250,2,1696.0,1696.0,1472,1920,316.8,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=221#",PushPop,3360,49630,1,3360.0,3360.0,3360,3360,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_broadcast_in_dim,program_id=217#",PushPop,3360,70541,3,1120.0,1024.0,928,1408,254.0,3,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=81#",PushPop,3328,43390,4,832.0,816.0,768,928,69.1,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=115#",PushPop,3264,50651,4,816.0,800.0,768,896,55.4,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=251#",PushPop,3232,30791,1,3232.0,3232.0,3232,3232,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=139#",PushPop,3232,41641,3,1077.3,1024.0,1024,1184,92.4,3,1.0,0.0,1.0
TSL:Thunk:#hlo_op=loop_add_fusion#,PushPop,3168,12540,1,3168.0,3168.0,3168,3168,0.0,1,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=223#",PushPop,3168,40650,1,3168.0,3168.0,3168,3168,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_maximum,program_id=241#",PushPop,3168,31130,1,3168.0,3168.0,3168,3168,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=117#",PushPop,3168,52850,4,792.0,800.0,768,800,16.0,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=229#",PushPop,3168,33310,1,3168.0,3168.0,3168,3168,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=25#",PushPop,3168,83950,4,792.0,800.0,768,800,16.0,4,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=305#",PushPop,3168,46220,4,792.0,768.0,768,864,48.0,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=123#",PushPop,3136,56781,2,1568.0,1568.0,1472,1664,135.8,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_convert_element_type,program_id=149#",PushPop,3136,62820,3,1045.3,1056.0,960,1120,80.5,3,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=275#",PushPop,3136,32430,1,3136.0,3136.0,3136,3136,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit__where,program_id=235#",PushPop,3104,34790,1,3104.0,3104.0,3104,3104,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=37#",PushPop,3040,72430,4,760.0,752.0,736,800,30.6,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=253#",PushPop,2976,30030,1,2976.0,2976.0,2976,2976,0.0,1,1.0,0.0,1.0
"TSL:Thunk:#name=jit(abs)/abs,hlo_op=wrapped_abs#",PushPop,2944,10540,1,2944.0,2944.0,2944,2944,0.0,1,1.0,1.0,0.0
"TSL:Thunk:#name=jit(multiply),hlo_op=loop_multiply_fusion#",PushPop,2944,22740,1,2944.0,2944.0,2944,2944,0.0,1,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_abs,program_id=231#",PushPop,2944,33680,1,2944.0,2944.0,2944,2944,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=211#",PushPop,2944,73231,1,2944.0,2944.0,2944,2944,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=271#",PushPop,2912,34471,1,2912.0,2912.0,2912,2912,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=281#",PushPop,2784,32420,1,2784.0,2784.0,2784,2784,0.0,1,1.0,0.0,1.0
"TSL:Thunk:#name=jit(arcsin)/asin,hlo_op=wrapped_asin#",PushPop,2752,13610,2,1376.0,1376.0,1120,1632,362.0,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_arcsin,program_id=331#",PushPop,2752,39010,2,1376.0,1376.0,1120,1632,362.0,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=283#",PushPop,2720,31021,1,2720.0,2720.0,2720,2720,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=247#",PushPop,2688,31300,1,2688.0,2688.0,2688,2688,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_greater,program_id=153#",PushPop,2656,55931,3,885.3,800.0,768,1088,176.2,3,1.0,0.0,1.0
"TSL:Thunk:#name=jit(less)/lt,hlo_op=loop_compare_fusion#",PushPop,2592,19800,3,864.0,800.0,768,1024,139.5,3,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_less,program_id=169#",PushPop,2592,47971,3,864.0,800.0,768,1024,139.5,3,1.0,0.0,1.0
"TSL:Thunk:#name=jit(_power),hlo_op=loop_power_fusion#",PushPop,2560,9820,1,2560.0,2560.0,2560,2560,0.0,1,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit__power,program_id=245#",PushPop,2560,33320,1,2560.0,2560.0,2560,2560,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=203#",PushPop,2528,85290,2,1264.0,1264.0,1152,1376,158.4,2,1.0,0.0,1.0
"TSL:XlaModule:#prefix=a,hlo_module=jit__squeeze,program_id=65#",PushPop,2528,55390,3,842.7,864.0,768,896,66.6,3,1.0,0.0,1.0
"TSL:Thunk:#name=args[1],hlo_op=loop_select_fusion#",PushPop,2464,16420,3,821.3,800.0,768,896,66.6,3,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_divide_fusion#,PushPop,2432,20790,2,1216.0,1216.0,1088,1344,181.0,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=91#",PushPop,2432,44180,3,810.7,832.0,704,896,97.8,3,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=59#",PushPop,2401,126182,3,800.3,769.0,768,864,55.1,3,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=89#",PushPop,2400,47440,3,800.0,800.0,672,928,128.0,3,1.0,0.0,1.0
"TSL:Thunk:#name=jit(gather)/gather,hlo_op=loop_gather_fusion#",PushPop,2208,13880,2,1104.0,1104.0,1024,1184,113.1,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=133#",PushPop,2208,58030,3,736.0,672.0,672,864,110.9,3,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_gather,program_id=199#",PushPop,2208,38080,2,1104.0,1104.0,1024,1184,113.1,2,1.0,0.0,1.0
"TSL:Thunk:#name=jit(arctan2)/atan2,hlo_op=wrapped_atan2#",PushPop,2176,10070,1,2176.0,2176.0,2176,2176,0.0,1,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_arctan2,program_id=325#",PushPop,2176,32000,1,2176.0,2176.0,2176,2176,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=77#",PushPop,2176,35690,2,1088.0,1088.0,960,1216,181.0,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=143#",PushPop,2144,36470,2,1072.0,1072.0,992,1152,113.1,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_greater,program_id=233#",PushPop,2144,32500,1,2144.0,2144.0,2144,2144,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_sqrt,program_id=157#",PushPop,2112,47860,2,1056.0,1056.0,992,1120,90.5,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=227#",PushPop,2080,36760,1,2080.0,2080.0,2080,2080,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=289#",PushPop,2048,72240,2,1024.0,1024.0,864,1184,226.3,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_arctan,program_id=323#",PushPop,2016,31800,1,2016.0,2016.0,2016,2016,0.0,1,1.0,0.0,1.0
"TSL:Thunk:#name=jit(select_n)/select_n,hlo_op=wrapped_select#",PushPop,1952,12740,2,976.0,976.0,896,1056,113.1,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=287#",PushPop,1952,87890,2,976.0,976.0,864,1088,158.4,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_select_n,program_id=193#",PushPop,1952,34930,2,976.0,976.0,896,1056,113.1,2,1.0,0.0,1.0
"TSL:Thunk:#name=jit(greater_equal),hlo_op=loop_compare_fusion#",PushPop,1920,13210,2,960.0,960.0,800,1120,226.3,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_convert_element_type,program_id=177#",PushPop,1920,36240,2,960.0,960.0,896,1024,90.5,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_greater_equal,program_id=183#",PushPop,1920,36430,2,960.0,960.0,800,1120,226.3,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=215#",PushPop,1920,53330,1,1920.0,1920.0,1920,1920,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit__broadcast_arrays,program_id=195#",PushPop,1920,38372,2,960.0,960.0,800,1120,226.3,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=49#",PushPop,1888,44660,2,944.0,944.0,928,960,22.6,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit__where,program_id=181#",PushPop,1856,40080,2,928.0,928.0,928,928,0.0,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_clip,program_id=189#",PushPop,1856,35001,2,928.0,928.0,896,960,45.3,2,1.0,0.0,1.0
"TSL:Thunk:#name=jit(bitwise_and)/and,hlo_op=wrapped_and#",PushPop,1824,13180,2,912.0,912.0,736,1088,248.9,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_bitwise_and,program_id=187#",PushPop,1824,35260,2,912.0,912.0,736,1088,248.9,2,1.0,0.0,1.0
"TSL:Thunk:#name=jit(_pad),hlo_op=input_concatenate_fusion#",PushPop,1792,29950,2,896.0,896.0,896,896,0.0,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=297#",PushPop,1792,44110,2,896.0,896.0,896,896,0.0,2,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_broadcast_in_dim,program_id=197#",PushPop,1792,28640,2,896.0,896.0,832,960,90.5,2,1.0,0.0,1.0
"TSL:Thunk:#name=jit(negative)/neg,hlo_op=wrapped_negate#",PushPop,1760,10020,1,1760.0,1760.0,1760,1760,0.0,1,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_negative,program_id=237#",PushPop,1760,30960,1,1760.0,1760.0,1760,1760,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=101#",PushPop,1728,52771,2,864.0,864.0,832,896,45.3,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=107#",PushPop,1728,45641,2,864.0,864.0,832,896,45.3,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=113#",PushPop,1728,50250,2,864.0,864.0,864,864,0.0,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=95#",PushPop,1728,38021,2,864.0,864.0,800,928,90.5,2,1.0,0.0,1.0
"TSL:Thunk:#name=jit(rint)/round,hlo_op=wrapped_round-nearest-even#",PushPop,1696,14271,2,848.0,848.0,768,928,113.1,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=119#",PushPop,1696,41610,2,848.0,848.0,832,864,22.6,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_rint,program_id=175#",PushPop,1696,38211,2,848.0,848.0,768,928,113.1,2,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_squeeze,program_id=205#",PushPop,1696,42910,2,848.0,848.0,800,896,67.9,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=191#",PushPop,1664,35880,2,832.0,832.0,768,896,90.5,2,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_broadcast_in_dim,program_id=201#",PushPop,1664,28071,2,832.0,832.0,768,896,90.5,2,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=1#",PushPop,1664,504184,1,1664.0,1664.0,1664,1664,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=295#",PushPop,1632,52332,2,816.0,816.0,800,832,22.6,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=85#",PushPop,1632,34681,2,816.0,816.0,800,832,22.6,2,1.0,0.0,1.0
"TSL:Thunk:#name=jit(bitwise_or)/or,hlo_op=wrapped_or#",PushPop,1568,19470,2,784.0,784.0,768,800,22.6,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=213#",PushPop,1568,60151,1,1568.0,1568.0,1568,1568,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_bitwise_or,program_id=171#",PushPop,1568,42420,2,784.0,784.0,768,800,22.6,2,1.0,0.0,1.0
"TSL:Thunk:#name=jit(equal),hlo_op=loop_compare_fusion#",PushPop,1536,15570,2,768.0,768.0,768,768,0.0,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_equal,program_id=179#",PushPop,1536,41680,2,768.0,768.0,768,768,0.0,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=111#",PushPop,1536,40741,1,1536.0,1536.0,1536,1536,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=243#",PushPop,1536,31970,1,1536.0,1536.0,1536,1536,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=255#",PushPop,1504,30710,1,1504.0,1504.0,1504,1504,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=141#",PushPop,1504,34970,2,752.0,752.0,736,768,22.6,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=105#",PushPop,1504,36810,1,1504.0,1504.0,1504,1504,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=303#",PushPop,1440,40530,2,720.0,720.0,672,768,67.9,2,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=93#",PushPop,1408,38370,2,704.0,704.0,640,768,90.5,2,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=39#",PushPop,1408,49851,1,1408.0,1408.0,1408,1408,0.0,1,1.0,0.0,1.0
"TSL:Thunk:#name=jit(exp)/exp,hlo_op=wrapped_exponential#",PushPop,1344,10220,1,1344.0,1344.0,1344,1344,0.0,1,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_exp,program_id=161#",PushPop,1344,34860,1,1344.0,1344.0,1344,1344,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=315#",PushPop,1344,32030,1,1344.0,1344.0,1344,1344,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_broadcast_in_dim,program_id=219#",PushPop,1312,34750,1,1312.0,1312.0,1312,1312,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=163#",PushPop,1280,33140,1,1280.0,1280.0,1280,1280,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_convert_element_type,program_id=263#",PushPop,1120,36480,1,1120.0,1120.0,1120,1120,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_broadcast_in_dim,program_id=317#",PushPop,1120,26601,1,1120.0,1120.0,1120,1120,0.0,1,1.0,0.0,1.0
"TSL:Thunk:#name=jit(greater_equal)/ge,hlo_op=loop_compare_fusion#",PushPop,1088,10190,1,1088.0,1088.0,1088,1088,0.0,1,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_greater_equal,program_id=329#",PushPop,1088,31140,1,1088.0,1088.0,1088,1088,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=321#",PushPop,1088,33370,1,1088.0,1088.0,1088,1088,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_concatenate,program_id=301#",PushPop,1056,32501,1,1056.0,1056.0,1056,1056,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_concatenate,program_id=293#",PushPop,1024,37211,1,1024.0,1024.0,1024,1024,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=327#",PushPop,960,31100,1,960.0,960.0,960,960,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=57#",PushPop,960,35141,1,960.0,960.0,960,960,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=313#",PushPop,960,32110,1,960.0,960.0,960,960,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=159#",PushPop,960,34410,1,960.0,960.0,960,960,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_broadcast_in_dim,program_id=311#",PushPop,960,20690,1,960.0,960.0,960,960,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=109#",PushPop,928,34010,1,928.0,928.0,928,928,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit__pad,program_id=97#",PushPop,896,54991,1,896.0,896.0,896,896,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit__pad,program_id=99#",PushPop,896,44380,1,896.0,896.0,896,896,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=43#",PushPop,896,41711,1,896.0,896.0,896,896,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_concatenate,program_id=299#",PushPop,896,34460,1,896.0,896.0,896,896,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_maximum,program_id=155#",PushPop,896,35250,1,896.0,896.0,896,896,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=47#",PushPop,896,35581,1,896.0,896.0,896,896,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_concatenate,program_id=291#",PushPop,864,52570,1,864.0,864.0,864,864,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=103#",PushPop,864,36530,1,864.0,864.0,864,864,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=135#",PushPop,832,31980,1,832.0,832.0,832,832,0.0,1,1.0,0.0,1.0
"TSL:Thunk:#name=jit(subtract)/sub,hlo_op=loop_subtract_fusion#",PushPop,800,9570,1,800.0,800.0,800,800,0.0,1,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=165#",PushPop,800,31930,1,800.0,800.0,800,800,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=285#",PushPop,800,34270,1,800.0,800.0,800,800,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=167#",PushPop,800,31710,1,800.0,800.0,800,800,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=79#",PushPop,800,31981,1,800.0,800.0,800,800,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=333#",PushPop,800,30360,1,800.0,800.0,800,800,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=31#",PushPop,768,20700,1,768.0,768.0,768,768,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=319#",PushPop,736,30720,1,736.0,736.0,736,736,0.0,1,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=45#",PushPop,736,40251,1,736.0,736.0,736,736,0.0,1,1.0,0.0,1.0
